doi,doi_url,repository_url,is_open_access,authors_count,authors_affiliation_count,authors_familyname_count,authors_givennames_count,authors_gnd_count,authors_name_count,authors_orcid_count,authors_affiliation_percentage,authors_orcid_percentage,has_funding_info,has_journal,has_language,has_license,license_name,keywords_freetext_count,keywords_controlled_vocabularies_count,total_keywords_count,has_conference_acronym,has_conference_dates,has_conference_place,has_conference_session,has_conference_session_part,has_conference_title,has_conference_website,has_creation_date,creation_date,creation_year,other_dates_count,other_dates,references_no_identifiers_count,references_with_identifiers_count,total_references_count,has_title,has_version,has_description,description_words_count,description_characters_count,files,views,downloads,repository
10.25420/britishmuseum.26166217.v1,https://doi.org/10.25420/britishmuseum.26166217.v1,https://drs.britishmuseum.org/articles/poster/Documenting_knowledge_skills_and_practices_of_dry-stone_masonry_at_Great_Zimbabwe/26166217,True,1,0,0,0,0,1,1,0.0,100.0,True,False,False,True,CC BY-NC-SA 4.0,2,0,2,False,False,False,False,False,False,False,True,2024-07-17T17:44:48Z,2024,0,,0,0,0,True,True,True,23,128,2020SG08-T04-0379.pdf,708,163,Figshare
10.25416/edgehill.20267982.v1,https://doi.org/10.25416/edgehill.20267982.v1,https://figshare.edgehill.ac.uk/articles/poster/Whose_hi_stories_A_study_of_the_challenges_facing_trainee_teachers_in_the_teaching_of_hidden_and_marginalised_Histories_in_the_History_curriculum/20267982,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY-NC-ND 4.0,6,0,6,False,False,False,False,False,False,False,True,2022-07-08T09:11:20Z,2022,0,,0,1,1,True,True,True,336,2028,Bruce Roberts Poster.pptx,1014,169,Figshare
10.6084/m9.figshare.24265684.v1,https://doi.org/10.6084/m9.figshare.24265684.v1,https://figshare.com/articles/poster/Title_Elements_Morpho-Cyberinfrastructure_for_scientists_and_engineers_studying_shape_change/24265684,True,9,0,0,0,0,9,3,0.0,33.33333333333333,True,False,False,True,CC BY 4.0,1,0,1,False,False,False,False,False,False,False,True,2023-10-07T17:47:12Z,2023,0,,0,0,0,True,True,True,82,487,MorphoPoster.pdf,94,48,Figshare
10.23645/epacomptox.6734813.v1,https://doi.org/10.23645/epacomptox.6734813.v1,https://epa.figshare.com/articles/poster/Development_of_an_acute_oral_toxicity_dataset_to_facilitate_assessment_of_existing_QSARs_and_development_of_new_models/6734813,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,CC0,5,0,5,False,False,False,False,False,False,False,True,2018-07-02T21:09:25Z,2018,0,,0,0,0,True,True,True,13,82,ACCTFitzpatrick AcuteOralToxPredictions_poster_190917_final.pdf,511,178,Figshare
10.57722/heel.figshare.24658911.v1,https://doi.org/10.57722/heel.figshare.24658911.v1,https://heel.figshare.com/articles/poster/Poster_of_abstract_Neurexan_Reduces_Stress-Induced_Hyperactivation_in_the_Brain_and_Body_Results_From_a_Placebo-Controlled_Crossover_Trial_in_Mildly_to_Moderately_Stressed_Healthy_Individuals/24658911,True,21,0,0,0,0,21,0,0.0,0.0,True,False,False,True,CC BY 4.0,13,0,13,False,False,False,False,False,False,False,True,2023-11-29T16:21:21Z,2023,0,,0,7,7,True,True,True,56,347,230821_FinalPoster_WASAD_NEURIM.pdf,743,137,Figshare
10.6084/m9.figshare.22856675.v1,https://doi.org/10.6084/m9.figshare.22856675.v1,https://figshare.com/articles/poster/Poster_2022_International_Congress_of_Qualitative_Inquiry_strong_Enhancing_Knowledge_through_Engagement_Participation_in_an_Unpaid_Survey-Based_Health_Research_strong_/22856675,True,3,0,0,0,0,3,2,0.0,66.66666666666666,True,False,False,True,CC BY 4.0,2,0,2,False,False,False,False,False,False,False,True,2023-05-16T17:59:34Z,2023,0,,0,1,1,True,True,True,8,135,2022-ICQI-Poster_Junkins_final.pdf,106,21,Figshare
10.6084/m9.figshare.23053286.v1,https://doi.org/10.6084/m9.figshare.23053286.v1,https://figshare.com/articles/poster/Proteomic_representation_of_genetic_architecture_of_monogenic_diabetes/23053286,True,4,0,0,0,0,4,2,0.0,50.0,True,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2023-05-22T12:00:38Z,2023,0,,0,0,0,True,True,True,279,1588,Kuznetsova_bib_forprint.pdf,334,65,Figshare
10.6084/m9.figshare.4244465.v4,https://doi.org/10.6084/m9.figshare.4244465.v4,https://figshare.com/articles/poster/SAP_a_CEDAR-based_pipeline_for_semantic_annotation_of_biomedical_metadata/4244465,True,6,0,0,0,0,6,0,0.0,0.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2016-11-22T23:41:21Z,2016,0,,0,0,0,True,True,True,294,1734,Poster-BD2K2016-SAP.pdf,1362,452,Figshare
10.6084/m9.figshare.17122289.v1,https://doi.org/10.6084/m9.figshare.17122289.v1,https://figshare.com/articles/poster/Compassionate_Approach_to_Weight_-_Poster/17122289,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2021-12-16T13:19:28Z,2021,0,,0,0,0,True,True,True,8,50,Compassionate approach to weight - one page summary.pdf,81,19,Figshare
10.6084/m9.figshare.22299637.v1,https://doi.org/10.6084/m9.figshare.22299637.v1,https://figshare.com/articles/poster/State_of_the_Amphibia_2020_A_review_of_five_years_of_amphibian_research_and_existing_resources/22299637,True,12,0,0,0,0,12,5,0.0,41.66666666666667,False,False,False,True,CC BY 4.0,4,0,4,False,False,False,False,False,False,False,True,2023-03-19T01:43:42Z,2023,0,,0,1,1,True,True,True,203,1251,JMIH-poster2022_v2_r.pdf,179,204,Figshare
10.23645/epacomptox.6669302.v1,https://doi.org/10.23645/epacomptox.6669302.v1,https://epa.figshare.com/articles/poster/Predictive_Toxicology_and_Computer_Simulation_of_Male_Reproductive_Development/6669302,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,CC0,6,0,6,False,False,False,False,False,False,False,True,2018-06-25T17:12:22Z,2018,0,,0,0,0,True,True,True,15,121,Leung_2016-04-26 Duke Urology V1 poster.pdf,625,368,Figshare
10.6084/m9.figshare.24495100.v1,https://doi.org/10.6084/m9.figshare.24495100.v1,https://figshare.com/articles/poster/Aplicabilidad_de_la_puntuaci_n_de_riesgo_de_c_ncer_de_mama_313_PRS_sub_313_sub_en_la_Comunidad_Foral_de_Navarra/24495100,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY 4.0,3,0,3,False,False,False,False,False,False,False,True,2023-11-03T09:41:40Z,2023,0,,0,0,0,True,True,True,325,1854,cigh_EdurneUrrutiaLafuente_sinqr.pdf,138,22,Figshare
10.23645/epacomptox.17318912.v1,https://doi.org/10.23645/epacomptox.17318912.v1,https://epa.figshare.com/articles/poster/High-throughput_Assessment_of_Increased_Chemical_Toxicity_Due_to_Hepatic_Steatosis/17318912,True,4,0,0,0,0,4,1,0.0,25.0,False,False,False,True,CC0,5,0,5,False,False,False,False,False,False,False,True,2021-12-21T17:17:29Z,2021,0,,0,0,0,True,True,True,26,555,2021_NTucker_EMGS_toSTICS.pdf,274,101,Figshare
10.6084/m9.figshare.19383302.v4,https://doi.org/10.6084/m9.figshare.19383302.v4,https://figshare.com/articles/poster/Desarrollo_de_un_sistema_ultras_nico_de_detecci_n_de_velocidad_de_fluidos_en_tuber_as_controlado_por_un_sistema_embebido_de_bajo_costo/19383302,True,2,0,0,0,0,2,0,0.0,0.0,True,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2022-03-18T13:29:56Z,2022,0,,0,0,0,True,True,True,80,451,Poster Malco.pdf,116,24,Figshare
10.6084/m9.figshare.11944971.v1,https://doi.org/10.6084/m9.figshare.11944971.v1,https://figshare.com/articles/poster/Inner_Ear_Development_Across_Onset_and_Improvement_of_Escape-Hatching_Ability_in_Red-Eyed_Treefrogs_a_Confocal_and_CT_Analysis/11944971,True,3,0,0,0,0,3,2,0.0,66.66666666666666,False,False,False,True,CC BY 4.0,10,0,10,False,False,False,False,False,False,False,True,2020-03-06T18:54:42Z,2020,0,,0,0,0,True,True,True,255,1527,Jung SICB 2018 v2.pdf,183,56,Figshare
10.6084/m9.figshare.17941517.v1,https://doi.org/10.6084/m9.figshare.17941517.v1,https://figshare.com/articles/poster/Cosmological_baryon_transfer_in_the_Simba_simulations_Poster_/17941517,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2022-01-06T16:23:38Z,2022,0,,0,0,0,True,True,True,7,31,lt_poster_png.png,182,37,Figshare
10.6084/m9.figshare.22332433.v1,https://doi.org/10.6084/m9.figshare.22332433.v1,https://figshare.com/articles/poster/Comparison_of_two_HPLC_methods_with_derivatization_to_assess_gamma-aminobutyric_acid_GABA_contents_in_brown_rice_flours_and_rice_bran/22332433,True,5,0,0,0,0,5,2,0.0,40.0,True,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2023-03-24T14:03:51Z,2023,0,,0,0,0,True,True,True,496,2769,PosterGABA_final1.pdf,725,57,Figshare
10.23645/epacomptox.7488530.v1,https://doi.org/10.23645/epacomptox.7488530.v1,https://epa.figshare.com/articles/poster/Prioritization_of_Chemicals_for_Effects_on_Steroidogenesis_Using_an_Integrated_Statistical_Approach_to_High-Throughput_H295R_Data/7488530,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,CC0,5,0,5,False,False,False,False,False,False,False,True,2018-12-19T19:30:41Z,2018,0,,0,0,0,True,True,True,14,90,haggard_futureToxIV_poster_v3_20181106.pdf,515,310,Figshare
10.6084/m9.figshare.1098771.v1,https://doi.org/10.6084/m9.figshare.1098771.v1,https://figshare.com/articles/poster/InWordDB_A_comprehensive_database_on_infant_word_segmentation/1098771,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2014-09-13T08:13:57Z,2014,0,,0,1,1,True,True,True,492,2797,PosterICIS2014_small.pdf,562,214,Figshare
10.25417/uic.25674771.v1,https://doi.org/10.25417/uic.25674771.v1,https://indigo.uic.edu/articles/poster/Reversal_of_Oral_Anticoagulants_A_Survey_of_Contemporary_Practice_Trends_ReACT_/25674771,True,3,0,0,0,0,3,0,0.0,0.0,True,False,False,True,CC BY-NC 4.0,15,0,15,False,False,False,False,False,False,False,True,2024-04-23T22:08:13Z,2024,0,,0,1,1,True,True,True,250,1622,CATH1176808-final proof-2023-05-29.pdf,332,169,Figshare
10.5522/04/26166295.v1,https://doi.org/10.5522/04/26166295.v1,https://rdr.ucl.ac.uk/articles/poster/UCL_Citizen_Science_Academy_Outline/26166295,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY-NC-SA 4.0,3,0,3,False,False,False,False,False,False,False,True,2024-07-09T12:10:02Z,2024,0,,0,0,0,True,True,True,71,395,CSA Poster.pdf,335,226,Figshare
10.6084/m9.figshare.12600344.v1,https://doi.org/10.6084/m9.figshare.12600344.v1,https://figshare.com/articles/poster/Improved_P_O_Algorithm_for_Maximum_Power_Point_Tracking_at_the_Photovoltaic_Array_Using_an_Interleaved_Boost_Converter/12600344,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,CC BY 4.0,6,0,6,False,False,False,False,False,False,False,True,2020-07-02T11:13:10Z,2020,0,,0,0,0,True,True,True,134,775,,151,0,Figshare
10.6084/m9.figshare.14042135.v1,https://doi.org/10.6084/m9.figshare.14042135.v1,https://figshare.com/articles/poster/Innovative_Training_Enabled_by_a_Research_Software_Engineering_Community_of_Trainers_INTERSECT_/14042135,True,2,0,0,0,0,2,1,0.0,50.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2021-02-16T18:50:15Z,2021,0,,0,0,0,True,True,True,223,1390,SIAM_Poster.pdf,682,142,Figshare
10.6084/m9.figshare.11748384.v1,https://doi.org/10.6084/m9.figshare.11748384.v1,https://figshare.com/articles/poster/Understanding_Faculty_Research_Expertise/11748384,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2020-01-28T18:37:00Z,2020,0,,0,0,0,True,True,True,8,53,understanding-faculty-research-expertise[1].pdf,175,62,Figshare
10.6084/m9.figshare.5948455.v1,https://doi.org/10.6084/m9.figshare.5948455.v1,https://medicalaffairs.figshare.com/articles/poster/Partnership_between_academia_and_industry_to_refine_a_comprehensive_patient-reported_medication_adherence_measure_tool_for_physicians_and_payers/5948455,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,CC BY 4.0,4,0,4,False,False,False,False,False,False,False,True,2018-03-05T17:24:01Z,2018,0,,0,0,0,True,True,True,31,209,188_Poster 188-Medication Adherence  Measure Tool-Draft 4-FINAL.PDF,789,289,Figshare
10.25417/uic.16663594.v1,https://doi.org/10.25417/uic.16663594.v1,https://indigo.uic.edu/articles/poster/Assessing_pharmacy_student-driven_refill_capture_and_adherence_improvement_in_a_health_system_pharmacy_setting_/16663594,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,In Copyright,1,0,1,False,False,False,False,False,False,False,True,2021-09-27T14:51:33Z,2021,0,,0,0,0,True,True,True,493,3047,Final Contact Manager Poster.pdf,327,218,Figshare
10.6084/m9.figshare.15123501.v1,https://doi.org/10.6084/m9.figshare.15123501.v1,https://figshare.com/articles/poster/Spatial_variability_of_monthly_temperature_precipitation_and_river_flow_features_at_the_global_scale/15123501,True,7,0,0,0,0,7,6,0.0,85.71428571428571,False,False,False,True,CC BY 4.0,51,0,51,False,False,False,False,False,False,False,True,2021-08-06T17:05:32Z,2021,0,,0,1,1,True,True,True,189,1187,HS01-A002_presentation.pdf,602,49,Figshare
10.6084/m9.figshare.1328175.v1,https://doi.org/10.6084/m9.figshare.1328175.v1,https://figshare.com/articles/poster/Inferring_upper_ocean_dynamics_form_wavenumber_spectra_Insights_from_Drake_Passage/1328175,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2015-03-08T19:41:22Z,2015,0,,0,0,0,True,True,True,20,119,rocha_etal_caltech_southern-ocean-dynamics-workshop.pdf,511,240,Figshare
10.25401/cardiffmet.9192497.v1,https://doi.org/10.25401/cardiffmet.9192497.v1,https://figshare.cardiffmet.ac.uk/articles/poster/The_influence_of_Instagram_usage_on_cosumers_choice_of_restaurants_and_meal_preparation_at_home/9192497,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,In Copyright,8,0,8,False,False,False,False,False,False,False,True,2019-07-31T07:31:02Z,2019,0,,0,0,0,True,True,True,27,250,Instagram use and food habits.pdf,1948,1805,Figshare
10.6084/m9.figshare.8864819.v2,https://doi.org/10.6084/m9.figshare.8864819.v2,https://figshare.com/articles/poster/PHENO_-_The_Woody_plant_BrAPI_implementation/8864819,True,6,0,0,0,0,6,3,0.0,50.0,True,False,False,True,MIT,6,0,6,False,False,False,False,False,False,False,True,2019-09-25T12:51:20Z,2019,0,,0,0,0,True,True,True,27,150,2019 Elixir All Hands Poster - PHENO.pdf,351,100,Figshare
10.6084/m9.figshare.902200.v1,https://doi.org/10.6084/m9.figshare.902200.v1,https://figshare.com/articles/poster/The_CNR_preclinical_database_for_knowledge_management_in_spinal_cord_injury_research_Abstr_SfN_Meeting_2013_San_Diego_/902200,True,6,0,0,0,0,6,0,0.0,0.0,False,False,False,True,CC BY 4.0,9,0,9,False,False,False,False,False,False,False,True,2014-01-17T10:46:30Z,2014,0,,0,3,3,True,True,True,387,2403,Brazda CNR-Poster_sfn_2013.pdf,2061,469,Figshare
10.6084/m9.figshare.902205.v1,https://doi.org/10.6084/m9.figshare.902205.v1,https://figshare.com/articles/poster/Temperature_effects_on_13C_of_soil_respired_CO2_from_pastoral_soil/902205,True,4,0,0,0,0,4,1,0.0,25.0,True,False,False,True,CC BY 4.0,14,0,14,False,False,False,False,False,False,False,True,2014-01-16T16:19:59Z,2014,0,,0,0,0,True,True,True,352,2133,SIBAEPoster_BrianSeok.pdf,381,454,Figshare
10.6084/m9.figshare.902206.v1,https://doi.org/10.6084/m9.figshare.902206.v1,https://figshare.com/articles/poster/Measuring_Biogenic_Volatile_Organic_Compounds_in_the_Marine_Boundary_Layer_over_the_North_Pacific_Ocean_using_Proton_Transfer_Reaction_Mass_Spectrometry_and_Solid_Absorbent_Cartridges/902206,True,5,0,0,0,0,5,1,0.0,20.0,True,False,False,True,CC BY 4.0,14,0,14,False,False,False,False,False,False,False,True,2014-01-16T16:30:15Z,2014,0,,0,0,0,True,True,True,201,1243,AGUPoster_BrianSeok.pdf,431,299,Figshare
10.6084/m9.figshare.23708736.v1,https://doi.org/10.6084/m9.figshare.23708736.v1,https://figshare.com/articles/poster/A_theory_of_em_oligogenic_em_adaptation_of_a_quantitative_trait/23708736,True,1,0,0,0,0,1,0,0.0,0.0,True,False,False,True,CC BY 4.0,10,0,10,False,False,False,False,False,False,False,True,2023-07-19T10:32:45Z,2023,0,,0,0,0,True,True,True,9,61,A theory of oligogenic adaptation of a quantitative trait.pdf,290,29,Figshare
10.6084/m9.figshare.22332481.v1,https://doi.org/10.6084/m9.figshare.22332481.v1,https://figshare.com/articles/poster/Unlocking_the_potential_of_rice_bioactive_compounds_in_diabetes_control/22332481,True,5,0,0,0,0,5,0,0.0,0.0,True,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2023-03-24T14:14:42Z,2023,0,,0,0,0,True,True,True,124,838,Unlocking the potential of rice bioactive compounds in.pdf,394,36,Figshare
10.6084/m9.figshare.1164358.v1,https://doi.org/10.6084/m9.figshare.1164358.v1,https://figshare.com/articles/poster/Dynamical_Negotiation_Networks/1164358,True,2,0,0,0,0,2,0,0.0,0.0,False,False,False,True,CC BY 4.0,8,0,8,False,False,False,False,False,False,False,True,2014-09-08T13:28:49Z,2014,0,,0,1,1,True,True,True,9,59,Dynamical_Negotiatio_Networks_IACM_5.pdf,181,52,Figshare
,,https://sussex.figshare.com/articles/poster/Race_Racialisation_and_the_Death_Penalty_in_England_and_Wales_1900-1965/23446598,True,2,0,0,0,0,2,0,0.0,0.0,True,False,False,True,CC BY 4.0,1,0,1,False,False,False,False,False,False,False,True,2023-06-09T07:05:19Z,2023,0,,0,0,0,True,True,True,106,609,BSCC POSTER.pdf,763,142,Figshare
10.6084/m9.figshare.1164361.v1,https://doi.org/10.6084/m9.figshare.1164361.v1,https://figshare.com/articles/poster/Vom_dynamischen_Testen_zum_individualisierten_F_rdern_/1164361,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY 4.0,2,0,2,False,False,False,False,False,False,False,True,2014-09-08T14:13:44Z,2014,0,,0,0,0,True,True,True,6,57,Poster_Börnert_AEPF_2015.pdf,291,64,Figshare
10.6084/m9.figshare.1164363.v1,https://doi.org/10.6084/m9.figshare.1164363.v1,https://figshare.com/articles/poster/Barking_up_the_Right_Trees_the_Influence_of_Forest_Fire_on_the_Genetic_Architecture_of_Pine_Populations_in_the_Southeastern_United_States/1164363,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,6,0,6,False,False,False,False,False,False,False,True,2014-09-08T14:12:43Z,2014,0,,0,1,1,True,True,True,144,817,pgrp2014_poster.pdf,567,60,Figshare
10.6084/m9.figshare.1164365.v1,https://doi.org/10.6084/m9.figshare.1164365.v1,https://figshare.com/articles/poster/Local_adaptation_and_linkage_maps_a_first_step_towards_the_genomic_architecture_of_fitness_related_phenotypes_in_natural_populations/1164365,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,4,0,4,False,False,False,False,False,False,False,True,2014-09-08T14:17:12Z,2014,0,,0,0,0,True,True,True,407,2314,Friedline_et_al_poster_Evolution.pdf,305,95,Figshare
10.6084/m9.figshare.11486286.v1,https://doi.org/10.6084/m9.figshare.11486286.v1,https://figshare.com/articles/poster/Dysregulation_of_Parkinson_s_Disease_related_genes_in_ulcerative_colitis_and_murine_experimental_colitisItem/11486286,True,5,0,0,0,0,5,1,0.0,20.0,True,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2020-01-01T00:36:25Z,2020,0,,0,1,1,True,True,True,347,2218,VidelockDDW2019.pdf,134,23,Figshare
10.6084/m9.figshare.902223.v1,https://doi.org/10.6084/m9.figshare.902223.v1,https://figshare.com/articles/poster/Dual_Response_and_Dataset_Fusion_for_Machine_Learning_Models_for_Hit_to_Lead_Optimization_in_Mycobacterium_Tuberculosis_Drug_Discovery/902223,True,3,0,0,0,0,3,1,0.0,33.33333333333333,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2014-01-17T01:33:00Z,2014,0,,0,0,0,True,True,True,4,24,SLAS poster.pdf,870,469,Figshare
10.25401/cardiffmet.9192533.v1,https://doi.org/10.25401/cardiffmet.9192533.v1,https://figshare.cardiffmet.ac.uk/articles/poster/Food_for_Thought_A_research-led_approach_to_improved_Welsh_food_industry_competitiveness/9192533,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,In Copyright,8,0,8,False,False,False,False,False,False,False,True,2019-07-31T07:50:55Z,2019,0,,0,1,1,True,True,True,11,108,Food for thought ICCAS Poster.pdf,1495,617,Figshare
10.6084/m9.figshare.20038742.v3,https://doi.org/10.6084/m9.figshare.20038742.v3,https://figshare.com/articles/poster/A_systematic_study_of_Iberian_Angelica_species_Apiaceae_based_on_molecular_markers/20038742,True,2,0,0,0,0,2,0,0.0,0.0,True,False,False,True,CC BY 4.0,10,0,10,False,False,False,False,False,False,False,True,2022-06-09T14:47:47Z,2022,0,,0,1,1,True,True,True,12,80,Angelica_Poster _CONGRESO.pdf,110,31,Figshare
10.60593/ur.d.27280476.v1,https://doi.org/10.60593/ur.d.27280476.v1,https://rochester.figshare.com/articles/poster/ACROSS_Accessible_country-relevant_outlier_selection_system/27280476,True,4,0,0,0,0,4,0,0.0,0.0,False,False,False,True,CC BY 4.0,3,0,3,False,False,False,False,False,False,False,True,2024-10-22T19:41:37Z,2024,0,,0,1,1,True,True,True,177,1093,URURE_across_2024.pdf,224,117,Figshare
10.6084/m9.figshare.1066081.v4,https://doi.org/10.6084/m9.figshare.1066081.v4,https://figshare.com/articles/poster/Thermolimit_respirometry_in_dominant_meat_ants_influence_of_microenvironment_temperature_/1066081,True,3,0,0,0,0,3,0,0.0,0.0,False,False,False,True,CC BY 4.0,8,0,8,False,False,False,False,False,False,False,True,2014-07-01T05:04:51Z,2014,0,,0,0,0,True,True,True,13,84,Andrew_etal_SEB_Poster_24vi14.pdf,1744,449,Figshare
10.6084/m9.figshare.1295458.v2,https://doi.org/10.6084/m9.figshare.1295458.v2,https://figshare.com/articles/poster/Predicted_levels_of_future_ocean_acidification_and_temperature_rise_could_alter_community_structure_and_biodiversity_in_marine_benthic_communities/1295458,True,5,0,0,0,0,5,0,0.0,0.0,False,False,False,True,CC BY 4.0,8,0,8,False,False,False,False,False,False,False,True,2015-01-27T15:52:01Z,2015,0,,0,2,2,True,True,True,302,1857,Rachel Hale Poster A0.pdf,686,234,Figshare
10.6084/m9.figshare.15025254.v1,https://doi.org/10.6084/m9.figshare.15025254.v1,https://figshare.com/articles/poster/Depression/15025254,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY 4.0,5,0,5,False,False,False,False,False,False,False,True,2021-07-20T17:54:50Z,2021,0,,0,1,1,True,True,True,93,689,129649300_408403927237751_6999879194845861197_n.jpg; 130305868_305439900679465_585515775920301364_n.jpg; 129759450_403972297421133_2423486693548850006_n.jpg; 128621864_391619458828147_7992135968752567817_n.jpg,190,209,Figshare
10.6084/m9.figshare.23708775.v1,https://doi.org/10.6084/m9.figshare.23708775.v1,https://figshare.com/articles/poster/What_new_strategies_for_the_governance_and_valorisation_of_Piedmontese_chestnut_forests_/23708775,True,4,0,0,0,0,4,4,0.0,100.0,False,False,False,True,CC BY 4.0,6,0,6,False,False,False,False,False,False,False,True,2023-07-19T10:26:42Z,2023,0,,0,0,0,True,True,True,12,84,Bruzzese_POSTER_AISSA40_v3 (1).pdf,246,22,Figshare
10.6084/m9.figshare.1229938.v2,https://doi.org/10.6084/m9.figshare.1229938.v2,https://figshare.com/articles/poster/Traiblazing_Object_Oriented_Navigation_in_nodegoat/1229938,True,2,0,0,0,0,2,2,0.0,100.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2014-11-06T08:52:07Z,2014,0,,0,1,1,True,True,True,1309,8003,vanbree_kessels_search_is_over.pdf,986,195,Figshare
10.6084/m9.figshare.13255796.v2,https://doi.org/10.6084/m9.figshare.13255796.v2,https://figshare.com/articles/poster/KaterynPino_Poster_YSF_2020_pdf/13255796,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,GPL 3.0+,2,0,2,False,False,False,False,False,False,False,True,2020-11-24T18:54:46Z,2020,0,,0,0,0,True,True,True,1,14,Background_black_with_logos.pptx,235,41,Figshare
10.6084/m9.figshare.1229947.v1,https://doi.org/10.6084/m9.figshare.1229947.v1,https://figshare.com/articles/poster/Traiblazing_Object_Oriented_Navigation_in_nodegoat/1229947,True,2,0,0,0,0,2,2,0.0,100.0,False,False,False,True,CC BY 4.0,7,0,7,False,False,False,False,False,False,False,True,2014-11-06T09:31:53Z,2014,0,,0,1,1,True,True,True,1309,8003,vanbree_kessels_search_is_over.pdf,801,125,Figshare
,,https://sussex.figshare.com/articles/poster/Atomic_scale_structure_of_self_assembled_lipidated_peptide_nanomaterials_Adv_Mater_24_2024_/26395771,True,9,0,0,0,0,9,0,0.0,0.0,True,False,False,True,CC BY 4.0,11,0,11,False,False,False,False,False,False,False,True,2024-07-29T13:31:43Z,2024,0,,0,0,0,True,True,True,83,629,Advanced Materials - 2024 - Williams‐Noonan - Atomic Scale Structure of Self‐Assembled Lipidated Peptide Nanomaterials  Adv.pdf,407,87,Figshare
,,https://sussex.figshare.com/articles/poster/Efficacy_of_an_intervention_to_improve_communication_about_randomised_clinical_trials_RCTS_in_cancer/23315579,True,5,0,0,0,0,5,0,0.0,0.0,False,False,False,True,Copyright not evaluated,1,0,1,False,False,False,False,False,False,False,True,2023-06-07T15:57:40Z,2023,0,,0,0,0,True,True,True,277,1733,,212,0,Figshare
10.6084/m9.figshare.3654783.v2,https://doi.org/10.6084/m9.figshare.3654783.v2,https://figshare.com/articles/poster/ISME_2016_poster/3654783,True,1,0,0,0,0,1,0,0.0,0.0,False,False,False,True,CC BY 4.0,8,0,8,False,False,False,False,False,False,False,True,2016-08-22T18:49:38Z,2016,0,,0,0,0,True,True,True,28,189,ISME2016_poster_figshare.pdf,546,104,Figshare
10.25416/NTR.20006015.v1,https://doi.org/10.25416/NTR.20006015.v1,https://figshare.edgehill.ac.uk/articles/poster/Perceptions_of_and_attitudes_towards_Leadership_Development_Opportunities_in_Higher_Education/20006015,True,1,0,0,0,0,1,1,0.0,100.0,False,False,False,True,CC BY 4.0,3,0,3,False,False,False,False,False,False,False,True,2022-06-09T10:43:09Z,2022,0,,0,0,0,True,True,True,55,339,LeadershipDevelopmentHE-A1.pdf,519,199,Figshare
10.6084/m9.figshare.26723461.v1,https://doi.org/10.6084/m9.figshare.26723461.v1,https://figshare.com/articles/poster/Tackling_the_accuracy_and_efficiency_in_real-time_TDDFT_simulation/26723461,True,5,0,0,0,0,5,0,0.0,0.0,True,False,False,True,CC BY 4.0,1,0,1,False,False,False,False,False,False,False,True,2024-08-15T11:25:44Z,2024,0,,0,0,0,True,True,True,189,1211,NSF_CSSI_2024.pdf,326,32,Figshare
